match,round,player_choice,computer_choice,id,treatment,perfect_quiz
26,2,A,A,1254,24,0
58,2,A,B,1259,9,1
30,2,A,A,1524,19,0
28,3,B,B,1357,20,1
28,2,A,A,89,24,1
56,2,A,A,528,9,1
28,3,B,B,1275,19,1
30,2,B,B,1171,23,1
58,1,A,A,1529,7,1
27,1,A,A,607,19,1
26,1,A,A,1312,24,0
28,1,B,B,1051,15,0
26,1,B,A,232,23,1
26,2,A,A,1312,24,0
30,3,A,B,275,24,1
59,2,B,B,1245,9,1
28,1,A,A,1276,23,1
28,1,B,A,1503,23,1
28,2,A,B,1058,21,1
30,2,B,B,696,21,1
28,2,B,B,797,24,0
28,1,B,A,91,23,1
28,2,A,A,19,21,1
30,2,A,B,233,15,1
30,1,A,A,427,24,1
28,2,A,A,215,19,0
27,1,A,B,477,15,0
28,3,B,B,755,21,0
28,1,B,A,345,15,1
56,1,B,A,1096,7,1
58,1,A,B,82,9,0
56,1,B,A,1116,7,1
59,2,B,B,606,9,1
60,1,A,A,155,7,1
56,1,B,A,1331,9,1
26,2,B,B,789,21,1
28,2,B,B,351,20,1
58,1,B,A,155,7,1
28,2,B,B,1313,21,1
26,1,B,B,1383,21,1
28,2,A,A,1457,23,1
30,2,B,B,1313,21,1
26,1,B,A,234,24,1
30,2,B,B,234,24,1
26,1,A,B,1221,23,1
28,3,A,A,45,20,1
28,2,B,B,1348,24,0
30,2,B,B,1398,15,1
30,1,B,A,1337,20,1
28,2,A,A,225,19,1
26,2,B,B,265,15,1
30,3,B,B,912,19,0
57,2,B,B,244,7,1
29,1,A,A,875,24,1
28,3,A,A,769,21,1
58,1,A,B,1408,9,0
28,3,B,B,564,20,1
30,2,A,A,497,23,0
30,2,A,B,235,15,1
28,3,A,A,1123,23,1
26,1,A,A,768,23,1
29,1,A,A,1476,23,0
27,1,B,B,800,15,1
28,2,B,B,1221,23,1
30,2,B,B,419,23,1
29,1,A,B,34,23,1
30,2,B,B,147,15,1
56,2,B,B,1518,7,0
60,1,B,B,1097,9,0
57,2,A,A,1116,7,1
29,1,B,B,771,15,1
29,1,A,B,267,21,1
60,2,B,B,598,9,1
29,1,A,A,89,24,1
26,2,A,A,875,24,1
60,1,A,A,153,7,0
57,1,B,A,751,7,1
59,1,B,B,402,9,0
59,2,B,B,674,9,1
58,2,B,B,213,7,1
26,2,B,B,1315,20,1
60,2,A,A,737,7,0
29,1,B,A,1362,15,1
59,2,A,B,402,9,0
26,2,A,A,1376,24,0
30,3,B,B,988,24,1
56,1,B,B,820,9,0
26,1,B,B,253,21,1
57,2,B,B,1574,7,0
59,2,A,B,390,9,0
30,1,B,B,645,21,0
60,1,B,A,751,7,1
27,1,B,A,1451,19,1
27,1,B,A,700,24,1
26,1,A,A,1568,19,1
28,2,B,B,410,15,1
28,3,A,A,372,23,1
28,3,B,B,237,15,1
28,2,B,B,745,21,1
30,1,A,A,858,19,0
30,1,B,B,237,15,1
28,2,B,B,1135,20,0
30,3,B,B,360,23,1
30,2,A,B,424,24,0
29,1,A,B,765,21,0
30,1,B,A,332,24,1
26,1,B,A,1241,23,1
28,3,B,B,499,21,1
26,1,B,A,1599,24,0
58,1,B,B,1331,9,1
28,1,B,A,232,23,1
30,2,B,B,9,15,0
26,2,A,A,597,24,0
27,1,B,B,1173,21,1
27,1,A,A,1405,23,1
26,2,B,B,760,20,1
57,1,B,A,692,7,1
60,2,A,B,528,9,1
60,2,B,A,1292,7,1
59,1,B,B,371,9,1
26,1,A,A,1175,19,1
26,1,B,B,239,15,1
28,2,B,B,1495,23,1
28,3,B,B,239,15,1
26,2,B,B,1105,21,1
28,2,B,B,724,24,1
26,1,B,B,984,24,1
56,2,B,A,1371,7,0
57,2,B,A,318,7,1
26,2,A,B,400,15,0
26,1,B,A,1541,15,1
28,2,B,B,354,15,1
59,2,A,B,191,9,1
59,1,B,A,240,7,0
58,1,B,A,240,7,0
30,1,B,A,413,20,1
57,1,A,A,738,7,1
30,1,A,A,13,20,0
30,3,A,A,1027,24,0
26,2,B,B,547,19,0
28,2,B,B,1491,21,1
59,1,A,A,1552,7,0
58,2,A,B,62,7,1
30,3,A,B,859,21,1
29,1,A,B,667,21,1
27,1,B,A,412,20,1
56,2,B,A,241,9,1
58,1,A,B,241,9,1
29,1,B,B,1388,15,1
56,1,A,A,1444,9,1
28,3,B,B,270,15,0
28,3,B,B,541,15,1
30,1,B,A,202,23,0
59,1,B,A,1587,7,1
30,2,A,A,154,20,1
26,1,B,B,599,15,0
29,1,A,A,491,19,1
29,1,B,A,1196,19,0
26,2,A,B,52,24,0
26,1,B,A,565,20,1
30,2,A,A,671,24,1
30,2,B,B,774,21,0
26,1,B,A,1359,20,1
26,2,B,B,242,24,1
59,2,A,B,1215,7,1
30,1,A,B,1136,21,0
26,2,A,A,1524,19,0
57,1,B,B,434,9,1
30,2,B,B,1381,23,1
30,1,A,A,365,19,1
28,1,B,A,1111,23,0
59,1,B,A,1594,7,0
28,1,B,B,167,15,0
27,1,B,A,449,19,1
27,1,B,B,243,21,1
28,3,A,B,243,21,1
60,1,B,B,1404,9,1
28,3,B,B,245,20,1
26,2,B,B,325,19,0
27,1,A,A,101,19,1
59,1,A,A,135,7,0
29,1,A,A,481,23,1
26,1,B,A,1316,24,1
30,3,B,B,1145,21,1
30,3,A,B,1333,23,1
28,1,A,A,848,19,0
26,2,A,A,433,24,1
28,3,B,B,1337,20,1
56,1,B,A,1434,7,1
28,2,B,B,1316,24,1
30,2,B,B,549,20,0
28,3,B,B,1036,19,0
57,2,B,B,503,7,1
29,1,B,A,501,19,0
60,2,B,A,431,7,1
30,2,A,B,181,15,1
26,1,B,B,330,23,0
60,1,A,A,127,7,1
60,2,B,A,1116,7,1
57,2,B,B,92,9,1
30,3,B,B,206,24,0
28,1,B,B,245,20,1
30,3,B,B,245,20,1
59,2,B,A,511,7,1
27,1,B,B,759,15,1
26,2,B,B,797,24,0
28,1,A,A,1045,19,1
27,1,A,A,275,24,1
26,2,B,A,1401,19,0
30,3,B,B,750,24,1
57,2,A,B,509,9,0
58,2,B,B,911,9,0
26,2,A,A,894,19,0
29,1,B,A,1316,24,1
26,1,B,A,588,19,1
28,1,A,A,1354,19,1
28,3,A,A,1468,23,0
28,3,A,A,1285,24,1
26,1,A,A,1409,23,1
28,1,A,A,953,24,0
29,1,B,A,247,19,1
28,2,B,B,1514,15,1
28,2,B,B,1551,15,1
26,1,B,B,755,21,0
28,2,A,B,359,19,1
56,1,A,B,720,9,1
30,3,B,B,109,23,1
29,1,B,B,2,21,0
27,1,A,A,339,24,1
57,2,B,B,159,7,1
58,2,B,A,948,7,1
58,2,A,A,95,7,0
26,2,A,A,596,24,0
28,3,B,A,189,24,1
30,2,B,B,1572,15,1
56,1,A,A,282,7,1
30,1,A,A,248,19,1
26,2,B,B,777,23,1
28,1,A,B,1480,21,1
57,2,A,A,381,7,1
60,2,B,B,534,7,1
26,1,A,B,926,23,1
58,2,B,A,94,7,1
28,1,A,A,261,19,1
57,1,B,A,1091,7,1
60,2,B,B,415,9,0
56,1,B,A,751,7,1
26,2,B,A,248,19,1
29,1,B,A,1119,15,0
28,3,B,B,312,21,1
60,2,B,B,1296,9,0
26,2,B,B,909,24,0
26,1,B,B,1533,20,0
26,2,A,A,801,20,0
30,3,B,B,1029,21,1
26,2,B,B,397,21,1
58,1,B,A,1567,7,1
60,1,A,A,7,7,1
30,2,B,B,222,21,0
58,1,A,A,714,7,1
59,1,A,B,115,9,1
30,1,A,A,423,19,1
30,1,B,A,446,19,0
28,3,B,B,462,21,1
30,2,B,B,252,20,1
29,1,A,A,1596,24,1
26,2,B,B,1454,21,1
30,2,B,B,454,20,1
30,2,B,B,176,21,1
30,3,B,A,1352,20,1
26,2,A,A,1275,19,1
30,1,A,A,1372,20,1
30,3,A,A,122,24,1
28,1,B,A,251,19,1
30,1,B,B,268,15,1
30,1,A,A,1317,19,0
28,2,B,B,251,19,1
58,1,B,B,1428,9,1
30,3,B,B,1387,20,0
27,1,B,A,32,23,1
28,2,B,B,1063,15,1
30,2,A,A,961,19,0
30,2,A,B,437,21,1
30,2,B,B,251,19,1
30,2,B,B,458,20,0
28,1,B,B,830,15,1
27,1,B,A,1438,20,1
30,3,A,B,80,23,1
28,2,A,A,1175,19,1
58,1,A,A,1120,7,1
30,2,A,A,858,19,0
30,1,B,B,1261,21,1
30,3,B,B,601,23,0
26,1,A,A,367,19,0
58,1,A,A,727,7,1
59,2,B,B,371,9,1
28,3,A,A,512,24,0
28,1,A,A,1536,23,1
30,2,B,A,1045,19,1
56,2,B,B,417,9,0
28,2,A,B,1397,21,1
30,1,A,A,743,23,0
30,3,A,A,88,24,1
26,2,B,A,1308,21,0
29,1,A,A,1298,23,1
26,2,B,B,1263,20,1
28,3,B,B,252,20,1
29,1,B,B,252,20,1
28,1,A,A,89,24,1
29,1,A,A,427,24,1
26,1,A,B,385,15,1
60,2,B,B,517,7,0
28,1,B,A,1152,19,0
29,1,B,B,1210,20,1
58,1,A,A,436,7,0
58,2,A,B,1428,9,1
30,1,B,B,1501,21,1
59,2,A,A,1271,7,0
26,1,B,A,301,23,1
56,2,B,B,799,9,1
26,1,B,B,1493,21,1
28,2,A,B,581,23,1
30,2,B,B,1287,15,1
26,2,B,B,1534,15,1
29,1,A,B,594,15,1
28,3,B,B,1351,24,1
28,2,B,B,1442,21,1
28,2,B,B,1488,23,1
30,1,B,B,1032,21,0
30,3,B,A,247,19,1
26,2,B,B,315,23,0
27,1,A,A,1314,19,0
30,2,B,B,254,24,1
30,3,B,B,254,24,1
58,2,A,A,496,7,0
28,2,A,A,1476,23,0
30,2,B,B,459,24,1
28,2,A,A,893,20,0
28,1,A,B,460,21,1
28,3,B,B,1210,20,1
27,1,B,A,72,19,1
28,1,B,A,1325,15,1
26,2,A,B,846,20,0
60,2,B,B,216,7,1
28,3,A,B,369,21,1
30,2,B,B,578,15,0
28,2,B,A,792,20,1
26,2,B,B,1089,21,1
30,3,A,A,255,19,0
30,3,B,B,940,24,1
28,1,B,A,1441,15,1
58,2,A,B,39,9,0
26,1,A,A,467,24,1
28,2,A,B,420,20,1
58,2,B,B,1245,9,1
28,3,B,B,1085,23,1
26,1,A,B,906,20,1
30,3,A,B,1511,20,1
30,2,B,A,86,23,0
28,1,B,A,758,24,1
60,1,B,A,286,7,0
57,2,B,A,1497,7,0
30,1,B,B,176,21,1
28,2,A,A,524,19,1
30,3,B,B,474,23,1
27,1,B,B,1032,21,0
60,2,B,B,726,9,1
26,2,B,B,1155,24,0
28,2,A,B,1400,23,1
30,3,B,B,1538,23,1
27,1,B,B,257,15,1
28,2,B,B,257,15,1
29,1,B,B,257,15,1
30,2,A,A,1498,24,1
60,1,B,B,1392,9,1
60,1,A,A,1028,7,0
30,3,B,B,1548,15,0
56,1,B,A,175,7,1
29,1,A,A,1084,24,1
58,2,B,B,1274,9,1
28,2,A,A,1252,24,0
28,1,B,A,320,23,1
30,1,A,A,275,24,1
26,1,B,A,1181,23,0
26,1,A,A,157,19,1
30,2,B,B,1117,24,1
28,3,B,B,423,19,1
30,2,B,B,1194,20,0
30,1,B,A,217,19,1
56,1,B,A,883,7,1
30,3,B,A,1472,15,1
30,3,A,A,1565,23,1
28,1,B,B,259,21,1
28,2,A,A,271,15,1
29,1,A,A,1372,20,1
58,2,B,B,132,9,1
30,3,B,B,161,21,1
26,2,B,B,1192,21,1
30,2,B,B,403,23,1
28,1,B,A,260,23,1
30,1,B,B,1139,20,0
26,2,B,B,1430,20,0
28,2,A,B,1137,19,1
28,1,A,A,152,19,1
30,3,B,B,1520,15,0
30,1,A,A,203,24,1
28,2,B,A,1264,20,1
26,2,A,A,152,19,1
28,3,B,B,17,20,0
57,2,B,B,1319,7,1
59,1,A,A,1319,7,1
27,1,A,A,871,21,1
60,2,B,B,1130,7,1
27,1,A,A,1411,19,1
30,1,A,B,45,20,1
60,1,A,A,158,7,1
26,2,B,B,548,21,0
26,1,B,B,1437,21,1
28,2,B,B,260,23,1
30,3,B,B,260,23,1
26,1,A,B,1010,20,1
58,1,B,B,1421,9,1
56,1,A,B,1050,9,1
28,1,B,A,1263,20,1
30,3,B,B,1074,24,1
30,1,B,A,1582,19,0
26,1,B,B,1232,21,0
30,3,B,B,108,15,0
57,1,B,B,336,9,1
27,1,B,B,63,15,1
56,1,B,B,1277,9,0
56,2,B,B,1486,9,1
30,2,B,B,1546,21,1
28,3,A,A,1368,23,0
58,2,B,B,1587,7,1
30,2,B,B,102,19,0
29,1,A,A,154,20,1
26,2,B,B,951,20,1
26,2,A,B,323,23,1
30,2,A,A,1445,24,1
27,1,A,A,261,19,1
26,2,B,B,310,24,0
30,2,B,B,684,21,1
30,1,A,A,1195,23,1
29,1,B,A,299,21,1
29,1,B,A,130,20,1
56,1,A,A,483,7,1
29,1,B,A,1327,23,1
27,1,B,A,710,23,0
30,1,A,A,823,23,1
26,2,B,B,262,24,0
27,1,A,A,262,24,0
29,1,A,B,952,23,0
27,1,B,A,777,23,1
30,2,B,B,1553,19,1
27,1,B,B,348,20,1
30,2,A,A,271,15,1
58,2,B,B,1067,9,1
30,3,A,B,394,24,1
26,2,B,B,1419,15,1
30,3,B,B,595,15,1
28,3,B,A,1176,15,0
59,2,B,B,553,9,1
56,2,B,B,263,7,0
58,1,B,A,263,7,0
59,2,B,A,263,7,0
60,2,A,B,263,7,0
59,2,B,B,1131,9,1
29,1,B,A,1231,19,1
30,3,A,B,6,19,0
26,1,B,B,139,15,1
28,2,B,B,1051,15,0
26,1,A,A,1293,24,1
26,1,B,A,922,23,1
27,1,A,B,764,21,1
30,3,B,B,668,24,1
26,1,B,B,1549,20,1
30,3,A,A,323,23,1
57,2,B,B,694,7,1
59,1,A,B,873,9,1
26,1,B,A,1403,24,0
30,3,B,B,264,20,1
56,1,B,A,933,7,1
58,2,A,B,1091,7,1
26,2,B,B,205,20,1
30,1,A,A,1382,24,1
26,2,B,B,641,15,1
28,1,A,A,719,20,1
29,1,B,A,487,20,1
27,1,A,B,221,20,0
57,2,B,B,1535,7,1
56,2,B,B,496,7,0
26,1,A,A,854,24,0
27,1,B,B,1018,20,0
30,1,B,B,947,24,0
30,1,B,B,1004,21,0
57,2,B,B,7,7,1
58,2,A,B,55,9,1
28,2,B,A,265,15,1
30,3,B,B,561,15,1
57,1,B,B,166,9,1
29,1,A,B,265,15,1
56,1,B,A,1427,7,0
30,2,B,B,1531,21,0
56,1,B,A,841,7,1
60,2,B,B,417,9,0
27,1,B,B,943,20,1
57,2,B,B,1542,9,0
58,2,A,B,46,7,1
57,2,A,A,240,7,0
30,3,B,B,536,15,1
60,2,B,B,230,7,1
27,1,A,A,537,24,1
29,1,A,B,836,21,1
28,3,A,A,649,23,1
28,2,B,B,220,21,1
30,2,A,A,389,24,1
28,3,A,B,212,19,1
26,2,A,B,960,21,0
57,2,A,B,266,7,1
58,2,A,B,266,7,1
59,2,A,A,266,7,1
59,2,A,A,1112,7,1
29,1,A,A,80,23,1
58,2,B,B,1530,9,1
59,2,B,B,716,7,1
26,1,B,A,825,15,0
26,1,B,B,482,21,1
26,1,A,B,992,20,1
28,3,B,B,1399,15,1
30,2,B,B,777,23,1
30,2,B,B,1257,21,0
27,1,A,A,1180,19,1
27,1,A,A,1321,19,0
26,1,B,A,151,23,1
30,1,B,A,393,15,1
29,1,A,A,248,19,1
29,1,A,A,829,24,1
30,1,A,B,612,21,1
30,2,B,B,351,20,1
28,3,B,B,268,15,1
28,3,B,B,442,21,1
26,1,B,B,761,20,0
28,1,B,A,359,19,1
30,1,A,B,1557,20,1
30,2,B,B,47,20,1
60,1,A,A,135,7,0
26,2,B,A,953,24,0
30,3,B,B,951,20,1
57,2,A,B,371,9,1
30,3,B,B,1099,19,1
27,1,B,B,1437,21,1
28,2,B,B,1005,24,0
60,2,B,B,478,7,1
30,2,A,A,1528,23,1
26,1,A,A,80,23,1
28,2,A,B,218,15,1
26,1,A,B,1148,21,0
27,1,A,A,1145,21,1
57,2,A,A,1295,7,1
56,1,B,A,153,7,0
30,2,B,B,794,21,0
28,2,A,A,712,21,1
26,1,B,B,1393,15,1
60,1,B,B,166,9,1
28,1,B,A,223,23,0
26,1,A,A,187,23,1
57,1,B,A,375,7,1
26,1,B,B,220,21,1
59,2,A,B,1550,9,1
60,2,B,B,1421,9,1
26,1,A,B,271,15,1
28,1,A,B,1415,24,0
30,1,A,B,271,15,1
27,1,B,B,1422,20,0
28,3,B,B,765,21,0
60,2,A,A,163,7,1
27,1,B,B,771,15,1
28,2,A,A,247,19,1
28,2,A,B,1312,24,0
57,1,A,A,1552,7,0
59,1,A,A,502,7,0
60,1,B,A,379,7,0
30,3,A,B,421,19,1
58,1,B,A,1452,7,1
57,1,B,B,383,9,1
30,3,B,B,333,20,1
28,2,B,B,201,23,0
26,2,B,B,1039,15,0
30,2,B,B,754,20,1
60,2,B,B,1542,9,0
28,1,A,A,1353,19,0
28,1,A,B,667,21,1
26,1,B,B,550,20,1
58,1,B,A,1504,7,1
27,1,A,B,1025,20,0
30,2,B,B,1119,15,0
28,2,B,A,1436,24,1
29,1,B,A,646,19,1
30,1,B,B,129,15,0
28,2,A,B,1079,23,0
57,1,B,B,1097,9,0
30,1,B,A,234,24,1
26,2,B,B,1487,15,1
28,3,B,A,741,20,1
28,3,B,B,561,15,1
60,1,B,A,287,9,0
57,2,B,B,1003,9,0
28,2,B,A,269,19,1
56,2,A,A,545,7,1
58,1,B,A,1150,7,0
60,1,B,B,1590,9,1
27,1,B,A,272,23,1
26,1,A,B,256,20,0
27,1,B,A,586,21,1
28,1,B,A,212,19,1
28,3,B,B,389,24,1
60,1,B,A,1042,9,1
28,3,B,A,575,20,0
28,2,B,B,781,15,0
60,2,A,A,1033,7,0
27,1,B,A,1312,24,0
29,1,B,B,1322,15,1
29,1,B,A,264,20,1
26,2,B,A,251,19,1
29,1,A,B,897,20,0
56,1,A,A,545,7,1
56,1,B,B,1542,9,0
26,2,B,B,718,15,1
28,1,B,A,37,24,1
58,1,B,B,882,9,1
58,1,A,A,276,7,0
60,2,A,B,1349,9,1
56,1,A,B,402,9,0
26,1,A,A,203,24,1
30,3,A,A,894,19,0
28,2,A,B,11,24,1
29,1,B,A,473,24,1
30,2,B,B,1559,21,1
59,2,B,B,456,9,1
30,1,A,A,607,19,1
30,1,B,B,1164,20,1
28,3,B,B,1309,20,0
30,3,B,A,903,23,0
28,3,B,B,1032,21,0
26,2,A,A,1214,19,0
56,2,B,B,1537,7,1
58,1,B,B,619,9,1
56,1,B,B,908,9,1
28,2,B,B,1284,23,1
30,2,A,A,923,19,0
60,2,B,B,1594,7,0
26,2,B,B,1549,20,1
59,1,B,A,387,9,1
30,3,A,B,437,21,1
28,2,B,B,1145,21,1
29,1,A,B,1326,24,1
26,2,A,A,464,23,1
26,2,A,A,278,20,0
28,2,B,B,1156,21,1
58,2,A,B,1427,7,0
59,1,A,A,1410,7,1
30,1,A,A,814,15,0
30,2,A,B,469,24,0
29,1,A,A,389,24,1
57,1,B,A,250,7,1
30,3,A,A,1123,23,1
28,2,B,B,1581,20,0
57,2,B,B,1038,7,0
28,2,A,B,1519,20,0
30,2,B,B,1412,19,1
58,1,A,A,57,7,1
27,1,A,A,280,19,1
26,2,B,B,1323,24,0
30,3,B,B,845,23,1
28,1,B,B,376,15,1
28,1,B,A,422,20,0
30,3,A,A,515,15,1
27,1,A,A,1088,23,1
30,3,B,B,329,20,0
59,2,B,B,443,9,0
28,3,A,B,1398,15,1
26,2,A,B,281,24,1
28,2,B,B,1200,21,0
30,3,B,B,1555,24,1
28,3,B,A,281,24,1
28,2,B,A,71,24,1
30,2,B,A,281,24,1
30,2,B,B,1586,23,1
28,1,A,B,1265,15,0
30,2,A,A,79,23,1
30,2,B,B,60,23,1
58,1,A,B,631,9,1
28,2,A,B,493,21,1
30,3,B,B,399,19,1
30,1,A,B,410,15,1
56,1,B,B,455,9,0
30,3,B,B,1481,20,0
30,1,B,A,1435,23,1
57,2,A,A,725,7,1
59,1,A,A,526,7,1
30,3,B,B,1338,15,1
30,2,B,B,136,21,1
58,1,B,A,911,9,0
59,1,B,A,1274,9,1
29,1,B,A,1089,21,1
57,2,B,B,878,7,1
29,1,B,B,477,15,0
59,2,A,A,1319,7,1
56,2,B,A,283,9,0
28,2,B,B,1426,20,0
28,3,B,B,264,20,1
28,1,B,A,238,24,0
28,1,B,A,420,20,1
26,1,B,A,156,23,0
57,1,A,A,231,7,0
27,1,B,B,1370,23,1
59,1,A,A,128,7,0
26,1,B,B,221,20,0
28,2,B,B,424,24,0
28,2,A,B,885,23,1
60,1,A,A,680,7,0
29,1,A,A,284,21,1
57,1,B,B,111,9,1
28,1,B,B,454,20,1
26,2,B,B,1324,19,1
28,1,B,B,1064,20,1
57,1,B,A,1319,7,1
28,2,B,B,895,15,0
26,1,A,A,226,19,1
56,1,A,A,1120,7,1
26,1,B,A,293,23,1
59,1,B,B,285,9,1
60,2,B,B,285,9,1
30,2,B,A,892,19,1
56,2,A,B,598,9,1
28,2,B,A,669,15,1
30,1,B,B,1463,20,1
29,1,B,A,624,19,1
28,1,B,A,1324,19,1
59,1,B,A,230,7,1
26,2,A,A,1111,23,0
58,1,A,B,1576,9,1
26,2,B,B,28,20,1
60,2,B,B,1522,7,0
28,2,B,B,164,15,1
29,1,A,A,1561,19,0
29,1,B,A,1491,21,1
30,1,B,A,1188,21,0
28,1,A,A,1409,23,1
59,2,A,B,318,7,1
28,1,A,A,466,24,1
30,1,B,B,40,20,1
30,2,B,B,1324,19,1
56,2,A,B,286,7,0
28,3,A,B,218,15,1
59,1,B,A,286,7,0
30,3,B,B,758,24,1
28,1,A,A,129,15,0
28,2,B,B,96,20,1
29,1,A,A,685,15,0
56,1,B,B,111,9,1
26,2,B,B,1536,23,1
27,1,B,A,1302,20,1
30,2,B,A,501,19,0
28,1,B,B,1058,21,1
26,1,B,A,1582,19,0
26,1,B,A,1055,15,1
30,2,A,A,801,20,0
30,3,B,B,922,23,1
60,1,B,A,244,7,1
30,3,B,B,1431,24,1
28,2,B,B,289,19,1
30,1,A,A,845,23,1
28,1,B,B,689,15,1
58,2,B,B,878,7,1
60,1,A,A,784,7,1
59,1,B,A,862,7,0
30,2,B,A,149,24,1
30,1,B,B,599,15,0
26,2,A,A,961,19,0
56,1,B,A,1391,7,1
57,1,B,A,569,7,1
56,1,B,B,1447,9,0
28,3,B,B,458,20,0
26,2,A,A,1343,19,1
26,2,A,B,149,24,1
28,3,B,B,295,15,1
30,2,B,B,473,24,1
28,2,B,B,549,20,0
30,1,B,B,817,20,1
30,1,B,A,73,23,1
30,2,A,B,192,21,1
30,1,A,B,686,23,0
60,1,A,A,1371,7,0
56,2,A,A,1319,7,1
30,1,B,A,854,24,0
59,2,A,B,1091,7,1
30,1,B,B,755,21,0
58,1,B,B,1349,9,1
27,1,B,A,1107,21,0
29,1,A,B,233,15,1
30,2,A,A,787,23,1
28,2,B,B,368,20,1
28,2,B,B,393,15,1
58,2,B,A,1407,7,0
29,1,B,A,290,23,0
28,1,B,A,1589,23,1
30,3,A,B,1448,20,1
29,1,A,B,262,24,0
57,2,B,B,870,9,1
30,1,A,A,667,21,1
30,1,A,A,1160,19,1
59,1,B,B,615,9,1
28,2,B,B,560,19,1
28,2,B,B,1059,21,1
26,2,B,B,291,24,1
26,1,B,B,860,21,1
59,2,B,B,249,9,1
60,2,B,B,639,7,1
26,1,B,B,184,15,0
26,2,B,B,441,15,0
58,2,B,B,1486,9,1
28,1,A,A,623,24,1
28,2,B,B,932,20,0
30,2,B,B,808,20,1
59,1,B,A,1189,7,0
57,1,A,B,61,9,1
30,2,B,A,74,24,1
58,1,A,A,533,7,1
60,2,A,B,1526,9,1
59,1,A,A,292,7,1
30,3,A,A,1485,20,0
60,2,A,A,292,7,1
29,1,B,A,1037,19,1
29,1,B,A,1207,23,1
29,1,A,A,1236,21,0
30,3,B,B,1351,24,1
26,1,B,A,833,19,0
56,1,B,A,1574,7,0
26,2,B,A,293,23,1
60,1,B,B,805,9,1
59,2,A,B,1394,9,1
30,2,B,B,293,23,1
59,2,B,B,377,7,1
28,1,B,A,1157,23,0
56,1,B,A,428,7,1
58,1,B,B,677,9,0
56,2,B,B,1220,9,1
30,1,B,B,610,21,1
27,1,A,B,919,15,1
56,1,B,B,317,9,0
57,2,A,B,294,7,1
59,1,B,A,294,7,1
59,1,A,A,784,7,1
30,2,A,B,838,15,1
56,2,B,B,287,9,0
29,1,B,A,102,19,0
28,3,B,B,400,15,0
26,1,B,A,1325,15,1
58,1,B,B,852,9,1
30,3,A,A,591,23,1
28,2,A,B,307,21,0
28,2,B,B,1325,15,1
28,1,A,A,1269,19,1
30,1,A,B,1511,20,1
30,2,B,B,227,21,1
28,1,B,B,722,15,1
28,3,B,B,1165,20,1
30,1,B,A,293,23,1
59,1,A,A,766,7,1
28,2,B,B,296,23,1
30,1,A,A,296,23,1
27,1,B,A,293,23,1
30,2,B,B,106,19,0
60,1,B,B,1118,9,1
26,1,B,A,140,15,1
30,3,B,B,813,15,1
57,1,B,B,285,9,1
28,3,A,A,1106,19,0
59,1,B,B,455,9,0
57,1,B,B,317,9,0
26,1,B,B,297,15,0
27,1,B,B,297,15,0
30,3,B,B,1288,20,0
30,2,A,A,970,19,1
30,3,A,B,1148,21,0
60,1,B,B,644,9,1
28,3,B,B,297,15,0
28,1,B,B,297,15,0
30,2,B,B,1051,15,0
30,1,B,B,297,15,0
30,3,A,A,1382,24,1
28,2,B,B,1459,21,1
28,1,A,A,1333,23,1
30,1,A,A,204,24,0
26,1,A,A,683,19,1
26,2,B,B,690,24,0
29,1,B,A,407,24,0
58,1,B,B,316,9,1
59,2,A,B,914,7,1
56,2,B,B,92,9,1
28,1,A,A,847,15,1
30,2,B,A,1029,21,1
58,1,B,B,1166,9,1
30,2,A,B,1456,21,1
28,3,B,B,1192,21,1
30,2,B,B,666,21,1
30,1,B,B,975,20,0
59,1,B,B,92,9,1
27,1,B,A,148,21,0
58,1,A,B,65,9,1
30,2,A,A,1248,24,1
30,3,B,B,626,23,1
27,1,A,A,1320,24,0
28,3,B,B,709,24,1
28,2,B,B,124,15,0
59,2,B,B,908,9,1
30,1,A,B,792,20,1
56,1,A,A,737,7,0
26,2,B,B,299,21,1
30,2,B,B,397,21,1
29,1,A,A,783,19,1
30,2,B,B,299,21,1
26,2,A,A,1326,24,1
58,1,B,A,1211,7,1
27,1,B,A,645,21,0
30,1,B,B,333,20,1
28,1,B,A,4,23,0
26,2,B,B,121,21,1
28,3,B,B,1008,19,1
28,3,A,A,1179,19,0
58,1,A,B,853,9,1
28,3,A,B,1573,20,0
28,2,B,B,754,20,1
30,1,B,A,462,21,1
28,3,B,B,1326,24,1
30,3,B,A,1558,19,0
28,2,B,B,1446,21,0
57,2,B,A,390,9,0
26,1,A,A,300,23,1
57,1,A,A,680,7,0
29,1,B,B,184,15,0
30,3,A,A,1269,19,1
28,1,B,B,1338,15,1
30,2,A,A,558,24,0
26,2,B,B,1491,21,1
29,1,A,A,300,23,1
30,2,A,A,300,23,1
30,3,B,B,184,15,0
29,1,B,B,343,15,0
28,1,B,A,1400,23,1
28,3,B,B,15,15,0
59,1,B,B,1201,9,1
60,2,B,B,716,7,1
27,1,A,A,138,23,0
26,2,B,B,301,23,1
27,1,B,A,301,23,1
59,2,A,B,134,9,0
30,3,A,B,144,15,1
60,1,B,B,141,9,1
59,1,B,A,434,9,1
56,1,B,B,677,9,0
30,2,B,B,188,15,1
60,2,A,B,620,7,1
60,1,B,A,1092,7,1
26,1,A,A,1439,23,0
30,1,B,B,1359,20,1
28,2,B,B,1303,24,1
30,2,A,B,1054,15,1
58,1,A,B,1367,9,1
26,2,B,B,378,24,0
